# offset	name	note — GENERATED by tools/align_gpt.py from the Google Product Taxonomy; do not edit (hand names go in names.tsv, sense picks in gpt-picks.tsv)
03498536	hatch	gpt: hatch — a movable barrier covering a hatchway
03502042	headband	gpt: headband — a band worn around or over the head
03502200	headboard	gpt: headboard — a vertical board or panel forming the head of a bedstead
03502509	headdress	gpt: headdress — clothing for the head
03503997	headlamp	gpt: headlamp — a powerful light with reflector
03505667	headset	gpt: headset — receiver consisting of a pair of headphones
03506370	spa	gpt: spa — a place of business with equipment and facilities for exercising and improving physical fi
03506727	hearing-aid	gpt: hearing aid — an electronic device that amplifies sound and is worn to compensate for poor hearing
03508881	heating-pad	gpt: heating pad — heater consisting of electrical heating elements contained in a flexible pad
03511333	hedge-trimmer	gpt: hedge trimmer — a garden tool for trimming hedges
03518943	highlighter	gpt: highlighter — a fluorescent marker used to mark important passages in a text
03521076	hinge	gpt: hinge — a joint that holds two parts together so that one can swing relative to the other
03523633	hobby	gpt: hobby — a child's plaything consisting of an imitation horse mounted on rockers
03524150	hockey-stick	gpt: hockey stick — sports implement consisting of a stick used by hockey players to move the puck
03525074	hoist	gpt: hoist — lifting device for raising heavy or cumbersome objects
03525454	holder	gpt: holder — a holding device
03528263	household-appliance	gpt: household appliance — an appliance that does a particular job in the home
03532187	hood-ornament	gpt: hood ornament — an ornament on the front of the hood of a car emblematic of the manufacturer
03532672	claw	gpt: hook — a mechanical device that is curved or bent to suspend or hold or pull something
03535024	hope-chest	gpt: hope chest — chest for storage of clothing (trousseau) and household goods in anticipation of marriage
03540267	hosiery	gpt: hosiery — socks and stockings and tights collectively (the British include underwear)
03540914	hospital-bed	gpt: hospital bed — a single bed with a frame in three sections so the head or middle or foot can be raised as
03543254	hot-plate	gpt: hot plate — a portable electric appliance for heating or cooking or keeping food warm
03544143	hourglass	gpt: hourglass — a sandglass that runs for sixty minutes
03546766	housing.gpt	gpt: housing — a protective cover designed to contain or support a mechanical component
03550289	hutch	gpt: hutch — a cage (usually made of wood and wire mesh) for small animals
03554460	hygrometer	gpt: hygrometer — measuring instrument for measuring the relative humidity of the atmosphere
03557692	ice-maker	gpt: ice maker — an appliance included in some electric refrigerators for making ice cubes
03557840	ice-pack	gpt: ice pack — a waterproof bag filled with ice: applied to the body (especially the head) to cool or red
03558404	ice-skate	gpt: ice skate — skate consisting of a boot with a steel blade fitted to the sole
03569014	inductor	gpt: inductor — an electrical device (typically a conducting coil) that introduces inductance into a circu
03573282	insert	gpt: insert — an artifact that is inserted or is to be inserted
03577090	integrated-circuit	gpt: integrated circuit — a microelectronic computer circuit incorporated into a chip or semiconductor
03578055	intercom	gpt: intercom — a communication system linking different rooms within a building or ship etc
03579355	decor	gpt: decor — decoration consisting of the layout and furnishings of a livable interior
03584829	smoothing-iron	gpt: iron — home appliance consisting of a flat metal base that is heated and used to smooth cloth
03586090	ironing-board	gpt: ironing board — narrow padded board on collapsible supports
03588951	jack	gpt: jack — tool for exerting pressure or lifting
03594148	javelin	gpt: javelin — a spear thrown as a weapon or in competitive field events
03597469	jewelry	gpt: jewelry — an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems
03597916	jew's-harp	gpt: jew's harp — a small lyre-shaped musical instrument that is placed between the teeth and played by twan
03598515	jig	gpt: jig — a fisherman's lure with one or more hooks that is jerked up and down in the water
03598783	jigsaw	gpt: jigsaw; scroll saw — fine-toothed power saw with a narrow blade
03598930	jigsaw-puzzle	gpt: jigsaw puzzle — a puzzle that requires you to reassemble a picture that has been mounted on a stiff base a
03604156	jukebox	gpt: jukebox — a cabinet containing an automatic record player
03605233	jump-rope	gpt: jump rope — a length of rope (usually with handles on each end) that is swung around while someone jum
03605598	jumpsuit	gpt: jumpsuit — one-piece garment fashioned after a parachutist's uniform
03607756	kaleidoscope	gpt: kaleidoscope — an optical toy in a tube
03609235	kayak	gpt: kayak — a small canoe consisting of a light frame made watertight with animal skins
03610524	dog-house	gpt: dog house — outbuilding that serves as a shelter for a dog
03614007	keyboard	gpt: keyboard — device consisting of a set of keys on a piano or organ or typewriter or typesetting machin
03617480	kimono	gpt: kimono — a loose robe
03620052	kitchen-appliance	gpt: kitchen appliance — a home appliance used in preparing food
03620353	kitchenette	gpt: kitchenette — small kitchen
03623448	novelty	gpt: novelty — a small inexpensive mass-produced article
03625646	knitting-needle	gpt: knitting needle — needle consisting of a slender rod with pointed ends
03632100	lacrosse-ball	gpt: lacrosse ball — ball used in playing lacrosse
03633091	ladle	gpt: ladle — a spoon-shaped vessel with a long handle
03637318	lamp-shade	gpt: lamp shade — a protective ornamental shade used to screen a light bulb from direct view
03640988	lantern	gpt: lantern — light in a transparent protective case
03641451	lanyard	gpt: lanyard — a cord worn around the neck to hold a knife or whistle
03642806	laptop	gpt: laptop — a portable computer small enough to use in your lap
03644858	latch	gpt: latch — catch for fastening a door or gate
03646296	lathe	gpt: lathe — machine tool for shaping metal or wood
03646916	lattice	gpt: lattice — framework consisting of an ornamental design made of strips of wood or metal
03648527	laundry-detergent	gpt: laundry detergent — any of various detergents designed for use in a washing machine for clothing
03649909	lawn-mower	gpt: lawn mower — garden tool for mowing grass on lawns
03653583	lectern	gpt: lectern — desk or stand with a slanted top used to hold a text at the proper height for a lecturer
03657121	lens-cap	gpt: lens cap — cap used to keep lens free of dust when not in use
03657511	leotard	gpt: leotard; unitard — a tight-fitting garment of stretchy material that covers the body from the shoulders to th
03658185	letter-opener	gpt: letter opener — dull knife used to cut open the envelopes in which letters are mailed or to slit uncut pag
03658858	spirit-level	gpt: level — indicator that establishes the horizontal when a bubble is centered in a tube of liquid
03662887	life-jacket	gpt: life jacket — life preserver consisting of a sleeveless jacket of buoyant or inflatable design
03667235	lighting	gpt: lighting — apparatus for supplying artificial light effects for the stage or a film
03667664	light-meter	gpt: light meter — photographic equipment that measures the intensity of light
03673450	lingerie	gpt: lingerie — women's underwear and nightclothes
03673767	liner	gpt: liner — a protective covering that protects an inside surface
03676483	lipstick	gpt: lipstick — makeup that is used to color the lips
03687928	longbow	gpt: longbow — a powerful wooden bow drawn by hand
03690938	lotion	gpt: lotion — any of various cosmetic preparations that are applied to the skin
03692379	loungewear	gpt: loungewear — clothing suitable for relaxation
03694639	lp	gpt: lp — a long-playing phonograph record
03696301	luggage-rack	gpt: luggage rack — carrier for holding luggage above the seats of a train or on top of a car
03699591	machete	gpt: machete — a large heavy knife used in Central and South America as a weapon or for cutting vegetatio
03704549	magazine-rack	gpt: magazine rack — a rack for displaying magazines
03705379	magnet	gpt: magnet — (physics) a device that attracts iron and produces a magnetic field
03709206	magnifier	gpt: magnifier — a scientific instrument that magnifies an image
03710193	mailbox	gpt: mailbox — a private box for delivery of mail
03710819	mail-slot	gpt: mail slot — a slot (usually in a door) through which mail can be delivered
03721384	xylophone	gpt: xylophone — a percussion instrument with wooden bars tuned to produce a chromatic scale and with reson
03722007	marker	gpt: marker — a writing implement for making a mark
03724066	mascara	gpt: mascara — makeup that is used to darken and thicken the eye lashes
03724417	masher	gpt: masher — a kitchen utensil used for mashing (e.g. potatoes)
03725035	mask.gpt	gpt: mask — a protective covering worn over the face
03725717	masonry	gpt: masonry — structure built of stone or brick by a mason
03726516	spectrometer	gpt: spectrometer — spectroscope for obtaining a mass spectrum by deflecting ions into a thin slit and measuri
03727837	mat	gpt: mat — a thick flat pad used as a floor covering
03727946	gym-mat	gpt: gym mat — sports equipment consisting of a piece of thick padding on the floor for gymnastic sports
03731019	mattock	gpt: mattock — a kind of pick that is used for digging
03731164	mattress	gpt: mattress — a large thick pad filled with resilient material and often incorporating coiled springs, u
03731590	mattress-pad	gpt: mattress pad — a protective pad over a mattress to protect it
03733805	measuring-cup	gpt: measuring cup — graduated cup used to measure liquid or granular ingredients
03739693	medical-instrument	gpt: medical instrument — instrument used in the practice of medicine
03742019	medicine-ball	gpt: medicine ball — heavy ball used in physical training
03742115	medicine-cabinet	gpt: medicine cabinet — cabinet that holds medicines and toiletries
03744840	storage-device	gpt: storage device — a device that preserves information for retrieval
03751757	metal-detector	gpt: metal detector — detector that gives a signal when it detects the presence of metal
03757604	metronome	gpt: metronome — clicking pendulum indicates the exact tempo of a piece of music
03760671	microscope	gpt: microscope — magnifier of the image of small objects
03760944	microtome	gpt: microtome — scientific instrument that cuts thin slices of something for microscopic examination
03761084	microwave-oven	gpt: microwave oven — kitchen appliance that cooks food by passing an electromagnetic wave through it
03763968	military-uniform	gpt: military uniform — prescribed identifying uniform for soldiers
03766044	milling-machine	gpt: milling machine — machine tool in which metal that is secured to a carriage is fed against rotating cutters 
03775071	mitten	gpt: mitten — glove that encases the thumb separately and the other four fingers together
03775546	mixing-bowl	gpt: mixing bowl — bowl used with an electric mixer
03777754	modem	gpt: modem — (from a combination of MOdulate and DEModulate) electronic equipment consisting of a devic
03779370	mould	gpt: mold — container into which liquid is poured to create a given shape when it hardens
03780392	molding	gpt: molding — a decorative strip used for ornamentation or finishing
03782190	monitor	gpt: monitor — display produced by a device that takes signals and displays them on a television screen o
03783430	eyeglass	gpt: eyeglass — lens for correcting defective vision in one eye
03786901	mortar	gpt: mortar — a bowl-shaped vessel in which substances can be ground and mixed with a pestle
03788365	mosquito-net	gpt: mosquito net — a fine net or screen (especially around beds) to protect against mosquitos
03789946	motor	gpt: motor — machine that converts other forms of energy into mechanical energy and so imparts motion
03791235	motor-vehicle	gpt: motor vehicle — a self-propelled wheeled vehicle that does not run on rails
03797896	mulch	gpt: mulch — a protective covering of rotting vegetable matter spread to reduce evaporation and soil er
03799113	multiplexer	gpt: multiplexer — a device that can interleave two or more activities
03801353	music-box	gpt: music box — produces music by means of pins on a revolving cylinder that strike the tuned teeth of a c
03801760	music-stand	gpt: music stand — a light stand for holding sheets of printed music
03805725	nail-polish	gpt: nail polish — a cosmetic lacquer that dries quickly and that is applied to the nails to color them or ma
03807780	napkin-ring	gpt: napkin ring — a circular band used to hold a particular person's napkin
03814906	necklace	gpt: necklace — jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornam
03824381	nightgown	gpt: nightgown — lingerie consisting of a loose dress designed to be worn in bed by women
03825080	sleepwear	gpt: sleepwear — garments designed to be worn in bed
03827536	noisemaker	gpt: noisemaker — a device (such as a clapper or bell or horn) used to make a loud noise at a celebration
03833564	nozzle	gpt: nozzle — a projecting spout from which a fluid is discharged
03836602	nutcracker	gpt: nutcracker — a compound lever used to crack nuts open
03837422	oar	gpt: oar — an implement used to propel or steer a boat
03840681	ocarina	gpt: ocarina — egg-shaped terra cotta wind instrument with a mouthpiece and finger holes
03842156	office-furniture	gpt: office furniture — furniture intended for use in an office
03844045	oil-lamp	gpt: oil lamp — a lamp that burns oil (as kerosine) for light
03850613	ophthalmoscope	gpt: ophthalmoscope — medical instrument for examining the retina of the eye
03858183	otoscope	gpt: otoscope — medical instrument consisting of a magnifying lens and light
03858418	ottoman	gpt: ottoman — thick cushion used as a seat
03859495	outerwear	gpt: outerwear — clothing for use outdoors
03864692	overhead-projector	gpt: overhead projector — a projector operated by a speaker
03873416	paddle	gpt: paddle — a short light oar used without an oarlock to propel a canoe or small boat
03875806	paintball	gpt: paintball — a capsule filled with water-soluble dye used as a projectile in playing the game of paintb
03875955	paintball-gun	gpt: paintball gun — an air gun used in the game of paintball
03878674	palette	gpt: palette — board that provides a flat surface on which artists mix paints and the range of colors use
03878828	palette-knife	gpt: palette knife — a spatula used by artists for mixing or applying or scraping off oil paints
03879582	pallet	gpt: pallet — a portable platform for storing or moving goods that are stacked on it
03883524	pannier	gpt: pannier — either of a pair of bags or boxes hung over the rear wheel of a vehicle (as a bicycle)
03886762	paper-clip	gpt: paper clip — a wire or plastic clip for holding sheets of paper together
03887697	paper-towel	gpt: paper towel — a disposable towel made of absorbent paper
03887797	paperweight	gpt: paperweight — a weight used to hold down a stack of papers
03888257	parachute	gpt: parachute — rescue equipment consisting of a device that fills with air and retards your fall
03889871	parasol	gpt: parasol; sunshade — a handheld collapsible source of shade
03894379	divider	gpt: divider — a vertical structure that divides or separates (as a wall divides one room from another)
03908618	pencil-case	gpt: pencil case — a box for holding pencils
03908714	pencil-sharpener	gpt: pencil sharpener — a rotary implement for sharpening the point on pencils
03908831	pendant	gpt: pendant — an adornment that hangs from a piece of jewelry (necklace or earring)
03912218	tin-whistle	gpt: tin whistle — an inexpensive fipple flute
03914438	pepper-shaker	gpt: pepper shaker — a shaker with a perforated top for sprinkling ground pepper
03914583	pepper-spray	gpt: pepper spray — a nonlethal aerosol spray made with the pepper derivative oleoresin capiscum
03914919	perch	gpt: perch — support consisting of a branch or rod that serves as a resting place (especially for a bir
03915118	percolator	gpt: percolator — a coffeepot in which boiling water ascends through a central tube and filters back down th
03918737	organizer	gpt: organizer; pda — a lightweight consumer electronic device that looks like a hand-held computer but instead 
03919289	pestle	gpt: pestle — a club-shaped hand tool for grinding and mixing substances in a mortar
03920288	petri-dish	gpt: petri dish — a shallow dish used to culture bacteria
03920737	petticoat	gpt: petticoat — undergarment worn under a skirt
03924069	phonograph-recording	gpt: record — sound recording consisting of a disk with a continuous groove
03926412	photographic-paper	gpt: photographic paper — light-sensitive paper on which photograph can be printed
03929202	pickax	gpt: pickax — a heavy iron tool with a wooden handle and a curved head that is pointed on both ends
03931765	picture-frame	gpt: picture frame — a framework in which a picture is mounted
03935335	piggy-bank	gpt: piggy bank — a child's coin bank (often shaped like a pig)
03937751	pillbox	gpt: pillbox — a small case for holding pills
03941417	pinball-machine	gpt: pinball machine — game equipment on which pinball is played
03944672	pipage	gpt: pipe — a long tube made of metal or plastic that is used to carry water or oil or gas etc.
03946076	pipe-cutter	gpt: pipe cutter — a hand tool for cutting pipe
03947111	pipette	gpt: pipette — measuring instrument consisting of a graduated glass tube used to measure or transfer prec
03954731	plane	gpt: plane — a carpenter's hand tool with an adjustable blade for smoothing or shaping wood
03955296	planer	gpt: planer — a power tool for smoothing or shaping wood
03956785	planner	gpt: planner — a notebook for recording appointments and things to be done, etc.
03957315	planter	gpt: planter — a decorative pot for house plants
03958752	plastic-wrap	gpt: plastic wrap — wrapping consisting of a very thin transparent sheet of plastic
03961939	platform	gpt: platform — a raised horizontal surface
03963813	playhouse	gpt: playhouse — plaything consisting of a small model of a house that children can play inside of
03966976	pliers	gpt: pliers — a gripping hand tool with two hinged arms and (usually) serrated jaws
03968293	plug	gpt: plug — an electrical device with two or three pins that is inserted in a socket to make an electr
03969041	plumbing	gpt: plumbing — utility consisting of the pipes and fixtures for the distribution of water or gas in a bui
03970156	plunger	gpt: plunger — hand tool consisting of a stick with a rubber suction cup at one end
03971321	pneumatic-drill	gpt: pneumatic drill — a power drill powered by compressed air
03974070	pogo-stick	gpt: pogo stick — plaything consisting of a pole with foot rests and a strong spring
03975926	poker	gpt: poker — fire iron consisting of a metal rod with a handle
03980478	pommel-horse	gpt: pommel horse — a gymnastic horse with a cylindrical body covered with leather and two upright handles (po
03982060	pool.gpt	gpt: pool — an excavation that is (usually) filled with water
03982430	billiard-table	gpt: billiard table — game equipment consisting of a heavy table on which pool is played
03986355	portfolio	gpt: portfolio — a large, flat, thin case for carrying loose papers or drawings or maps
03988758	postage-meter	gpt: postage meter — meter for bulk mailings that imprints correct prepaid postage on pieces of mail and record
03992325	potpourri	gpt: potpourri — a jar of mixed flower petals and spices used as perfume
03993053	potty-seat	gpt: potty seat — toilet consisting of a small seat used by young children
03995535	power-cable	gpt: power cable — cable used to distribute electricity
03997484	power-tool	gpt: power tool — a tool driven by a motor
04001265	pressure-cooker	gpt: pressure cooker — autoclave for cooking at temperatures above the boiling point of water
04005340	prism	gpt: prism — optical device having a triangular shape and made of glass or quartz
04009552	projector	gpt: projector — an optical instrument that projects an enlarged image onto a screen
04015908	protractor	gpt: protractor — drafting instrument used to draw or measure angles
04016576	pruning-saw	gpt: pruning saw — a handsaw used for pruning trees
04016684	pruning-shears	gpt: pruning shears — shears with strong blades used for light pruning of woody plants
04018155	public-address-system	gpt: public address system — an electronic amplification system used as a communication system in public areas
04019541	puck	gpt: puck — a vulcanized rubber disk 3 inches in diameter that is used instead of a ball in ice hockey
04020087	pull-chain	gpt: pull chain — a chain (usually with a handle at the end) that is pulled in order to operate some mechani
04023249	puncher	gpt: punch — a tool for making holes or indentations
04023695	punch-bowl	gpt: punch bowl — a large bowl for serving beverages
04025350	marionette	gpt: marionette; puppet — a small figure of a person operated from above with strings by a puppeteer
04028221	putty-knife	gpt: putty knife — a spatula used to mix or apply putty
04033995	comforter	gpt: comforter; quilt — bedding made of two layers of cloth filled with stuffing and stitched together
04035836	quiver	gpt: quiver — case for holding arrows
04039742	racquetball	gpt: racquetball — the ball used in playing the game of racquetball
04045941	tag	gpt: tag — a small piece of cloth or paper
04046590	rail	gpt: rail — a horizontal bar (usually of wood or metal)
04049303	rain-barrel	gpt: rain barrel — a barrel used as a cistern to hold rainwater
04049585	rain-gauge	gpt: rain gauge — gauge consisting of an instrument to measure the quantity of precipitation
04050933	ramekin	gpt: ramekin — a small fireproof dish used for baking and serving individual portions
04051549	ramp	gpt: ramp — an inclined surface connecting two levels
04052757	ram	gpt: ram — the most common computer memory which can be used by programs to perform necessary tasks w
04053508	rangefinder	gpt: rangefinder — a measuring instrument (acoustic or optical or electronic) for finding the distance of an 
04053677	range-hood	gpt: range hood — exhaust hood over a kitchen range
04055180	ratchet	gpt: ratchet — mechanical device consisting of a toothed wheel or rack engaged with a pawl that permits i
04056289	rattle	gpt: rattle — a baby's toy that makes percussive noises when shaken
04057047	razor	gpt: razor — edge tool used in shaving
04058239	rom	gpt: rom — (computer science) memory whose contents can be accessed and read but cannot be changed
04059399	reamer	gpt: reamer — a drill that is used to shape or enlarge holes
04059516	juicer	gpt: juicer — a squeezer with a conical ridged center that is used for squeezing juice from citrus fruit
04062428	lounger	gpt: lounger — an armchair whose back can be lowered and foot can be raised to allow the sitter to reclin
04064401	record-player	gpt: record player — machine in which rotating records cause a stylus to vibrate and the vibrations are amplifi
04065272	recreational-vehicle	gpt: recreational vehicle — a motorized wheeled vehicle used for camping or other recreational activities
04067472	reel	gpt: reel — winder consisting of a revolving spool with a handle
04068055	refill	gpt: refill — a commercial product that refills a container with its appropriate contents
04070727	refrigerator	gpt: refrigerator — white goods in which food can be stored at low temperatures
04072193	regulator	gpt: regulator — any of various controls or devices for regulating or controlling fluid flow, pressure, tem
04072551	rein	gpt: rein — one of a pair of long straps (usually connected to the bit or the headpiece) used to contr
04074963	remote-control	gpt: remote control — a device that can be used to control a machine or apparatus from a distance
04079933	resistor	gpt: resistor — an electrical device that resists the flow of electrical current
04088441	ricer	gpt: ricer — a kitchen utensil used for ricing soft foods by extruding them through small holes
04089836	riding-crop	gpt: riding crop — a short whip with a thong at the end and a handle for opening gates
04089976	riding-mower	gpt: riding mower — a power mower you can ride on
04095342	rivet	gpt: rivet — heavy pin having a head at one end and the other end being hammered flat after being passe
04097866	robe	gpt: robe — any loose flowing garment
04099969	rocker	gpt: rocker; rocking chair — a chair mounted on rockers
04100174	rod	gpt: rod — a long thin implement made of metal or wood
04102618	roller-skate	gpt: roller skate — a shoe with pairs of rollers fixed to the sole
04103206	rolling-pin	gpt: rolling pin — utensil consisting of a cylinder (usually of wood) with a handle at each end
04104770	romper	gpt: romper — a one-piece garment for children to wear at play
04105704	roofing	gpt: roofing — material used to construct a roof
04113406	roulette-wheel	gpt: roulette wheel — game equipment consisting of a wheel with slots that is used for gambling
04114193	rounder	gpt: rounder — a tool for rounding corners or edges
04114719	router	gpt: router — a power tool with a shaped cutter
04116098	elastic	gpt: elastic; rubber band — a narrow band of elastic rubber used to hold things (such as papers) together
04118538	rugby-ball	gpt: rugby ball — inflated oval ball used in playing rugby
04121728	reciprocating-saw	gpt: reciprocating saw — a portable power saw with a reciprocating blade
04123740	saddle	gpt: saddle — a seat for the rider of a horse or camel
04124202	horse-blanket	gpt: horse blanket — stable gear consisting of a blanket placed under the saddle
04127249	safety-pin	gpt: safety pin — a pin in the form of a clasp
04128499	sailboat	gpt: sailboat — a small sailing vessel
04134339	sandbox	gpt: sandbox — a plaything consisting of a pile of sand or a box filled with sand for children to play in
04136510	sash	gpt: sash — a framework that holds the panes of a window in the window frame
04137773	satellite-receiver	gpt: satellite receiver — a receiver on a communications satellite
04138977	saucepan	gpt: saucepan — a deep pan with a handle
04139395	sauna	gpt: sauna — a Finnish steam bath
04140064	saw	gpt: saw — hand tool having a toothed blade for cutting
04141076	saxophone	gpt: saxophone — a single-reed woodwind with a conical bore
04141712	scaffolding	gpt: scaffolding — a system of scaffolds
04142434	scalpel	gpt: scalpel — a thin straight surgical knife used in dissection and surgery
04143140	scanner	gpt: scanner — an electronic device that generates a digital representation of an image for data input to
04143897	scarf	gpt: scarf — a garment worn around the head or neck or shoulders for warmth or decoration
04149083	scoop	gpt: scoop — a large ladle
04149374	scooter	gpt: scooter — child's two-wheeled vehicle operated by foot
04149813	scoreboard	gpt: scoreboard — a large board for displaying the score of a contest (and some other information)
04150153	scouring-pad	gpt: scouring pad — a small abrasive cleaning pad used for scouring pots and pans
04150980	scraper	gpt: scraper — any of various hand tools for scraping
04152387	screen.gpt	gpt: screen — partition consisting of a decorative frame or panel that serves to divide a space
04154565	screwdriver	gpt: screwdriver — a hand tool for driving screws
04156140	scrub-brush	gpt: scrub brush — a brush with short stiff bristles for heavy cleaning
04159058	stamp	gpt: stamp — a device incised to make an impression
04171831	semiconductor	gpt: semiconductor — a conductor made with semiconducting material
04173046	septic-tank	gpt: septic tank — large tank where solid matter or sewage is disintegrated by bacteria
04173698	sequin	gpt: sequin — adornment consisting of a small piece of shiny material used to decorate clothing
04179712	sewing-basket	gpt: sewing basket — a workbasket in which sewing materials can be stored
04179913	sewing-machine	gpt: sewing machine — a textile machine used as a home appliance for sewing
04181718	shade	gpt: shade — protective covering that protects something from direct sunlight
04182152	shadow-box	gpt: shadow box — a shallow rectangular box with a transparent front used to protect and display small items
04183516	shampoo	gpt: shampoo — cleansing agent consisting of soaps or detergents used for washing the hair
04184435	shaper	gpt: shaper — a machine tool for shaping metal or wood
04185071	sharpener	gpt: sharpener — any implement that is used to make something (an edge or a point) sharper
04185804	electric-razor	gpt: electric razor; shaver — a razor powered by an electric motor
04185946	shaving-brush	gpt: shaving brush — a brush used to apply lather prior to shaving
04186051	shaving-cream	gpt: shaving cream — toiletry consisting of a preparation of soap and fatty acids that forms a rich lather for 
04186455	shawl	gpt: shawl — cloak consisting of an oblong piece of cloth used to cover the head and shoulders
04186848	shears	gpt: shears — large scissors with strong blades
04194127	shin-guard	gpt: shin guard — a stiff protective garment worn by hockey players or a catcher in baseball to protect the 
04200637	shoelace	gpt: shoelace — a lace used for fastening shoes
04202282	shooting-stick	gpt: shooting stick — device that resembles a spiked walking stick but the top opens into a seat
04205759	pellet	gpt: pellet — a solid missile discharged from a firearm
04208210	shovel	gpt: shovel — a hand tool for lifting loose material
04209133	shower-cap	gpt: shower cap — a tight cap worn to keep hair dry while showering
04209239	shower-curtain	gpt: shower curtain — a curtain that keeps water from splashing out of the shower area
04209613	shower-stall	gpt: shower stall — booth for washing yourself, usually in a bathroom
04211356	shutter	gpt: shutter — a hinged blind for a window
04212282	shuttlecock	gpt: shuttlecock — badminton equipment consisting of a ball of cork or rubber with a crown of feathers
04223299	undershirt	gpt: undershirt — a collarless men's undergarment for the upper part of the body
04225987	skateboard	gpt: skateboard — a board with wheels that is ridden in a standing or crouching position and propelled by fo
04227900	skewer	gpt: skewer — a long pin for holding meat in position while it is being roasted
04228215	ski-binding	gpt: ski binding — one of a pair of mechanical devices that are attached to a ski and that will grip a ski bo
04228581	ski-boot	gpt: ski boot — a stiff boot that is fastened to a ski with a ski binding
04230603	ski-pole	gpt: ski pole — a pole with metal points used as an aid in skiing
04235291	sled	gpt: sled — a vehicle mounted on runners and pulled by horses or dogs
04235860	sleeping-bag	gpt: sleeping bag — large padded bag designed to be slept in outdoors
04236702	sleeve.gpt	gpt: sleeve — small case into which an object fits
04237924	microscope-slide	gpt: microscope slide — a small flat rectangular piece of glass on which specimens can be mounted for microscopic 
04238321	zipper	gpt: zipper — a fastener for locking together two toothed edges by means of a sliding tab
04238617	slide-projector	gpt: slide projector — projector that projects an enlarged image of a slide onto a screen
04240752	slipcover	gpt: slipcover — a removable fitted cloth covering for upholstered furniture
04243941	slot-machine	gpt: slot machine — a machine that is operated by the insertion of a coin in a slot
04248209	snap	gpt: snap — a fastener used on clothing
04249415	snare-drum	gpt: snare drum — a small drum with two heads and a snare stretched across the lower head
04251144	snorkel	gpt: snorkel — breathing device consisting of a bent tube fitting into a swimmer's mouth and extending ab
04251791	snowboard	gpt: snowboard — a board that resembles a broad ski or a small surfboard
04252077	snowmobile	gpt: snowmobile — tracked vehicle for travel on snow having skis in front
04252653	snow-blower	gpt: snow blower — a machine that removes snow by scooping it up and throwing it forcefully through a chute
04254009	soap-dish	gpt: soap dish — a bathroom or kitchen fixture for holding a bar of soap
04254680	soccer-ball	gpt: soccer ball — an inflated ball used in playing soccer
04255163	socket	gpt: socket — receptacle where something (a pipe or probe or end of a bone) is inserted
04256891	playground-ball	gpt: playground ball; softball — ball used in playing softball
04257790	solar-panel	gpt: solar panel — electrical device consisting of a large array of connected solar cells
04258859	soldering-iron	gpt: soldering iron — a hand tool with a heatable tip
04265275	space-heater	gpt: space heater — heater consisting of a self-contained (usually portable) unit to warm a room
04266486	spade	gpt: spade — a sturdy hand shovel that can be pushed into the earth with the foot
04269822	gaiter	gpt: gaiter — a cloth covering (a legging) that covers the instep and ankles
04269944	spatula	gpt: spatula — a hand tool with a thin flexible blade used to mix or spread soft substances
04270891	spear	gpt: spear — a long pointed rod used as a tool or weapon
04274396	spermicide	gpt: spermicide — a contraceptive agent that kills spermatozoa
04275904	spike	gpt: spike — a large stout nail
04278605	spinner	gpt: spinner — fisherman's lure
04279462	spinning-wheel	gpt: spinning wheel — a small domestic spinning machine with a single spindle that is driven by hand or foot
04284735	sporting-goods	gpt: sporting goods — sports equipment sold as a commodity
04285803	activewear	gpt: activewear — attire worn for sport or for casual wear
04287986	spreader	gpt: spreader — a hand tool for spreading something
04289027	sprinkler	gpt: sprinkler — mechanical device that attaches to a garden hose for watering lawn or garden
04290259	spur	gpt: spur — a sharp prod fixed to a rider's heel and used to urge a horse onward
04292221	squash-ball	gpt: squash ball — rubber ball used in playing squash
04292414	squash-racquet	gpt: squash racquet — a small racket with a long handle used for playing squash
04292921	squeegee	gpt: squeegee — T-shaped cleaning implement with a rubber edge across the top
04298765	stake.gpt	gpt: stake — a strong wooden or metal post with a point at one end so it can be driven into the ground
04301000	stand	gpt: stand — a small table for holding articles of various kinds
04303095	staple	gpt: staple — paper fastener consisting of a short length of U-shaped wire that can fasten papers togeth
04303497	stapler	gpt: stapler — a machine that inserts staples into sheets of paper in order to fasten them together
04304375	starter	gpt: starter — an electric motor for starting an engine
04306592	stator	gpt: stator — mechanical device consisting of the stationary part of a motor or generator in or around w
04309548	steamer	gpt: steamer — a cooking utensil that can be used to cook food by steaming it
04314216	stencil	gpt: stencil — a sheet of material (metal, plastic, cardboard, waxed paper, silk, etc.) that has been per
04315444	stepper	gpt: stepper — a motor (especially an electric motor) that moves or rotates in small discrete steps
04315713	step-stool	gpt: step stool — a stool that has one or two steps that fold under the seat
04315948	stereo-system	gpt: stereo system — reproducer in which two microphones feed two or more loudspeakers to give a three-dimensio
04317175	stethoscope	gpt: stethoscope — a medical instrument for listening to the sounds generated inside the body
04319937	stilt	gpt: stilt — one of two stout poles with foot rests in the middle
04320871	stirrer	gpt: stirrer — an implement used for stirring
04320973	stirrup	gpt: stirrup — support consisting of metal loops into which rider's feet go
04328186	stopwatch	gpt: stopwatch — a timepiece that can be started or stopped for exact timing (as of a race)
04331639	straightener	gpt: straightener — a device for straightening
